MT21BTL10GR001;;GT21 BATTERY CHARGER 220 VDC UNIT A;8;4;4;6;4;4;2;4.90;4;19.60;8;156.77;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21CBP10GH001;;GT21 SYNCHRONATION & KWH METERING;4;2;4;6;4;2;5;4.09;4;16.35;6;98.12;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BAC20GS001;;GT21 BREAKER GENERATOR ;8;4;4;6;4;4;2;4.90;4;19.60;4;78.38;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21CYE10GH001;;GT21 FIRE CONTROL UNIT;8;2;4;2;2;4;2;4.00;6;24.00;2;48.00;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BCA10GH001;;GT21 START-UP SELECTION DEVICE (SSD) ;8;4;4;6;4;4;2;4.90;4;19.60;2;39.19;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BJA00GS401;;GT21 BREAKER COUPLING TO BFB;8;4;4;6;4;4;2;4.90;4;19.60;2;39.19;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BJA10GH001;;GT21 LOW VOLTAGE DISTR BJA10;8;4;4;6;4;4;2;4.90;4;19.60;2;39.19;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BJA10GS100;;GT21 BREAKER FEED INCOMER MCC BJA;8;4;4;6;4;4;2;4.90;4;19.60;2;39.19;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BJA20GH001;;GT21 LOW VOLTAGE DISTR BJA20;8;4;4;6;4;4;2;4.90;4;19.60;2;39.19;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BJA30GH001;;GT21 LOW VOLTAGE DISTR BJA30;8;4;4;6;4;4;2;4.90;4;19.60;2;39.19;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BJA40GH001;;GT21 LOW VOLTAGE DISTR BJA40;8;4;4;6;4;4;2;4.90;4;19.60;2;39.19;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BJA50GH001;;GT21 LOW VOLTAGE DISTR BJA50;8;4;4;6;4;4;2;4.90;4;19.60;2;39.19;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BJA60GH001;;GT21 LOW VOLTAGE DISTR BJA60;8;4;4;6;4;4;2;4.90;4;19.60;2;39.19;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BJA70GH001;;GT21 LOW VOLTAGE DISTR BJA70;8;4;4;6;4;4;2;4.90;4;19.60;2;39.19;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BRA10GH001;;GT21 LOW VOLTAGE UPS UNIT;8;4;4;6;4;4;2;4.90;4;19.60;2;39.19;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BRU10GH001;;GT21 CONVERTER UNIT;8;4;4;6;4;4;2;4.90;4;19.60;2;39.19;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BTA10GR001;;GT21 BATTERY BANK 220 VDC UNIT A;8;4;4;6;4;4;2;4.90;4;19.60;2;39.19;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BTB10GR001;;GT21 BATTERY BANK 220 VDC UNIT B;8;4;4;6;4;4;2;4.90;4;19.60;2;39.19;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BTM10GR001;;GT21 BATTERY CHARGER 220 VDC UNIT B;8;4;4;6;4;4;2;4.90;4;19.60;2;39.19;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BTQ10GU001;;GT21 DC/DC CONVERTER UNIT A;8;4;4;6;4;4;2;4.90;4;19.60;2;39.19;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BTR10GU001;;GT21 DC/DC CONVERTER UNIT B;8;4;4;6;4;4;2;4.90;4;19.60;2;39.19;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BUA10GH001;;GT21 MCC FOR 220 VDC SYSTEM UNIT 1;8;4;4;6;4;4;2;4.90;4;19.60;2;39.19;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BUB10GH001;;GT21 MCC FOR 220 VDC SYSTEM UNIT 2;8;4;4;6;4;4;2;4.90;4;19.60;2;39.19;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BUC10GH001;;GT21 MCC FOR 220 VDC SYSTEM UNIT 3;8;4;4;6;4;4;2;4.90;4;19.60;2;39.19;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BUE10GH001;;GT21 MCC FOR 24 VDC SYSTEM UNIT 1;8;4;4;6;4;4;2;4.90;4;19.60;2;39.19;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BUF10GH001;;GT21 MCC FOR 24 VDC SYSTEM UNIT 2;8;4;4;6;4;4;2;4.90;4;19.60;2;39.19;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BUG10GH001;;GT21 MCC FOR 24 VDC SYSTEM UNIT 3;8;4;4;6;4;4;2;4.90;4;19.60;2;39.19;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BAA50GA001;;GT21 IPB - GENERATOR LEADS TO CIRCUIT BREAKER;8;2;4;2;2;4;2;4.00;4;16.00;2;32.00;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BAA60GA001;;GT21 IPB - MAIN TRAFO LEADS TO CIRCUIT BREAKER;8;2;4;2;2;4;2;4.00;4;16.00;2;32.00;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BAA70GA001;;GT21 IPB - MAIN TRAFO LEADS TO SFC;8;2;4;2;2;4;2;4.00;4;16.00;2;32.00;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BAA80GA001;;GT21 IPB - MAIN TRAFO LEADS TO BJA;8;2;4;2;2;4;2;4.00;4;16.00;2;32.00;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21CUA10GH001;;GT21 STATIC EXCITATION GENERATOR;8;2;4;2;2;4;2;4.00;4;16.00;2;32.00;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21MKA10HA100;;GT21 GENERATOR STATOR;8;2;4;2;2;4;2;4.00;4;16.00;2;32.00;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21MKA10HB100;;GT21 GENERATOR ROTOR;8;2;4;2;2;4;2;4.00;4;16.00;2;32.00;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21MKB10GS100                ;;GT21 GENERATOR EXC.BREAKER;8;2;4;2;2;4;2;4.00;4;16.00;2;32.00;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21MKC50GT001                ;;GT21 GENERATOR EXC.BRUSH GEAR & TRANSFORMATOR;8;2;4;2;2;4;2;4.00;4;16.00;2;32.00;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21MKF10AN001;;GT21 COOLER GRUP 1;8;2;4;2;2;4;2;4.00;4;16.00;2;32.00;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21MKF10AN002;;GT21 COOLER GRUP 2;8;2;4;2;2;4;2;4.00;4;16.00;2;32.00;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21MKF10AN003;;GT21 COOLER GRUP 3;8;2;4;2;2;4;2;4.00;4;16.00;2;32.00;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21SAA10AH001;;GT21 HVAC INSTALLATION;8;2;4;2;2;4;2;4.00;4;16.00;2;32.00;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21SGJ01KD000;;GT21 CO2 UNIT;8;2;4;2;2;4;2;4.00;4;16.00;2;32.00;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
MT21BAA10GA001;;GT21 IPB - GENERATOR LEADS NEUTRAL POINT;2;2;2;2;2;2;2;2.00;2;4.00;2;8.00;2;not yet defined;2021-05-21 14:52;2021-05-21 14:52
